EstadoCivil;Sexo;Estrato;TipoVivienda;LugarNacimiento; FechaNacimiento ;Edad;Nacionalidad; Ingresos ;OtrosIngresos; Gastos ;Activos;OtrosPasivos;FechaSolicitud; CapitalSolicitado ;Plazo;Score;Aprobado
2;1;2;3;11001;27/11/83;38;COLOMBIANO;7592000;0;4349000;1330000000;0;24/02/19;57873485,44;36;902;1
2;1;2;3;11001;27/11/83;38;COLOMBIANO;7592000;0;4349000;1330000000;0;6/07/17;3872813;6;902;1
2;1;2;3;11001;27/11/83;38;COLOMBIANO;7592000;0;4349000;1330000000;0;24/01/19;3278136;12;902;1
2;1;2;3;11001;27/11/83;38;COLOMBIANO;7592000;0;4349000;1330000000;0;24/01/19;50735292;36;902;1
2;1;2;3;11001;27/11/83;38;COLOMBIANO;7592000;0;4349000;1330000000;0;30/04/20;5736982;24;902;1
2;1;2;3;11001;27/11/83;38;COLOMBIANO;7592000;0;4349000;1330000000;0;24/12/20;4302720;18;902;1
2;1;3;3;11001;16/09/82;40;Colombiano;6380000;0;2411400;240000000;0;19/11/15;150000000;60;0;1
2;1;3;3;11001;16/09/82;40;Colombiano;6380000;0;2411400;240000000;0;14/04/16;88421275;60;0;1
2;1;3;3;11001;16/09/82;40;Colombiano;6380000;0;2411400;240000000;0;18/04/16;108013967,1;60;0;1
2;1;3;3;11001;16/09/82;40;Colombiano;6380000;0;2411400;240000000;0;15/12/20;25187644;24;0;1
2;1;3;3;11001;16/09/82;40;Colombiano;6380000;0;2411400;240000000;0;15/05/21;21318198,86;19;0;1
2;1;3;3;11001;16/09/82;40;Colombiano;6380000;0;2411400;240000000;0;15/10/21;17610192,81;14;0;1
5;1;2;3;15696;13/05/83;39;COLOMBIANO;10950000;0;7308000;482000000;0;13/02/17;109241808,7;36;;1
5;1;2;3;15696;13/05/83;39;COLOMBIANO;10950000;0;7308000;482000000;0;9/02/17;95000000;36;;1
5;1;2;3;15696;13/05/83;39;COLOMBIANO;10950000;0;7308000;482000000;0;15/11/16;95000000;36;;1
5;1;2;3;15696;13/05/83;39;COLOMBIANO;10950000;0;7308000;482000000;0;24/10/16;105755731,3;36;;1
2;1;4;1;25489;20/01/67;55;COLOMBIANO;9577000;NULL;5072000;245000000;NULL;9/09/13;66000000;36;931;1
2;1;2;1;11001;10/07/67;55;COLOMBIANA;3700000;0;1350000;0;0;20/02/15;47000000;48;;1
5;1;2;1;11001;15/08/73;49;COLOMBIANO;5200000;NULL;2309000;200000000;NULL;29/04/14;79000000;48;;1
2;1;3;2;73217;4/01/61;61;COLOMBIANO;9511000;NULL;5839300;85000000;NULL;0001-01-01;87500000;40;948;1
5;1;2;3;15106;27/12/68;53;COLOMBIANO;2700000;NULL;2008000;0;NULL;25/01/13;47000000;48;916;1
5;1;4;1;11001;7/10/72;50;Colombiano;4895000;0;1485000;640000000;0;8/11/19;75040260;48;848;1
5;1;4;1;11001;7/10/72;50;Colombiano;4895000;0;1485000;640000000;0;12/11/19;75040260;48;848;1
5;1;4;1;11001;7/10/72;50;Colombiano;4895000;0;1485000;640000000;0;8/11/19;65000000;48;848;1
2;1;2;1;17001;23/10/72;50;COLOMBIANO;7200000;NULL;3406000;140000000;NULL;14/11/13;82000000;48;971;1
2;1;2;1;25183;2/06/64;58;Colombiano;4660000;0;1169000;120000000;0;25/11/19;78000000;60;930;1
2;1;2;1;25183;2/06/64;58;Colombiano;4660000;0;1169000;120000000;0;25/11/19;95382295,02;60;930;1
2;1;2;1;25183;2/06/64;58;Colombiano;4660000;0;1169000;120000000;0;25/11/20;71454254,67;48;930;1
2;1;2;3;25183;9/10/71;51;Colombiano;8345000;0;5030000;0;0;16/03/17;90000000;60;901;1
2;1;2;3;25183;9/10/71;51;Colombiano;8345000;0;5030000;0;0;20/03/17;110126737,6;60;901;1
2;1;2;3;25183;9/10/71;51;Colombiano;8345000;0;5030000;0;0;20/09/20;42671479,9;18;901;1
5;1;5;1;25662;24/06/66;56;COLOMBIANO;8400000;0;6730000;240000000;0;13/11/14;154000000;60;0;1
5;1;2;1;11001;25/10/67;55;COLOMBIANO;5541855;0;2250000;160000000;0;9/09/16;87000000;60;;1
5;1;2;3;15664;18/12/68;53;Colombiano;2850000;0; $- ;0;0;15/07/19;67000000;60;880;1
5;1;2;3;15664;18/12/68;53;Colombiano;2850000;0; $- ;0;0;15/07/19;84323851,05;60;880;1
5;1;3;1;11001;1/11/69;53;Colombiano;6081666;0;3753000;150000000;0;23/11/16;75000000;60;;1
5;1;3;1;11001;1/11/69;53;Colombiano;6081666;0;3753000;150000000;0;28/03/17;81935954,77;56;;1
5;1;3;1;11001;1/11/69;53;Colombiano;6081666;0;3753000;150000000;0;31/12/18;31834935;60;;1
1;1;2;2;15183;18/10/70;52;Colombiano;3075000;0;385000;0;0;2/11/19;67256753,37;60;908;1
1;1;2;2;15183;18/10/70;52;Colombiano;3075000;0;385000;0;0;28/10/19;55000000;60;908;1
2;1;2;1;15090;29/06/71;51;Colombiano;6140000;0;3614000;600000000;0;22/01/19;40090901,91;48;;1
2;1;2;1;15090;29/06/71;51;Colombiano;6140000;0;3614000;600000000;0;17/01/19;36000000;48;;1
5;1;2;1;11001;11/04/69;53;COLOMBIANO;10608000;0;1450000;3500000000;0;26/08/15;70000000;36;928;1
2;1;2;1;15755;20/06/82;40;Colombiano;5750000;0;2100000;0;0;20/01/19;57909096,03;48;;1
2;1;2;1;15755;20/06/82;40;Colombiano;5750000;0;2100000;0;0;16/01/19;52000000;48;;1
2;1;2;1;25873;5/04/71;51;COLOMBIANO;3450000;0;1550000;200000000;0;6/07/16;28000000;24;964;1
5;1;2;1;15599;21/11/71;51;Colombiano;3500000;0;1750000;0;0;8/04/19;22885172,88;18;876;1
5;1;2;1;15599;21/11/71;51;Colombiano;3500000;0;1750000;0;0;8/04/19;21000000;18;876;1
5;1;2;1;25175;1/06/73;49;Colombiano;9400000;0;6379693;75000000;0;19/06/15;82500000;60;921;1
5;1;2;1;25175;1/06/73;49;Colombiano;9400000;0;6379693;75000000;0;22/07/15;82500000;60;921;1
5;1;2;1;25175;1/06/73;49;Colombiano;9400000;0;6379693;75000000;0;26/06/15;104177973,2;60;921;1
5;1;2;1;25175;1/06/73;49;Colombiano;9400000;0;6379693;75000000;0;25/07/15;96790582,01;60;921;1
5;1;2;1;11001;28/01/83;39;Colombiano;7500000;0;4716000;1240000000;0;1/04/19;23637291,47;60;;1
5;1;2;1;11001;28/01/83;39;Colombiano;7500000;0;4716000;1240000000;0;1/12/20;18353697,48;40;;1
5;1;2;1;11001;28/01/83;39;Colombiano;7500000;0;4716000;1240000000;0;26/03/19;20000000;60;;1
2;1;2;1;15790;19/04/82;40;Colombiano;4085000;0;1100000;480000000;0;2/09/19;32000000;48;;1
2;1;2;1;15790;19/04/82;40;Colombiano;4085000;0;1100000;480000000;0;2/09/19;37065873,1;48;;1
2;1;2;1;15790;19/04/82;40;Colombiano;4085000;0;1100000;480000000;0;2/09/19;37065873,1;48;;1
5;1;4;1;11001;19/07/82;40;COLOMBIANO;8500000;0;2650000;190000000;0;21/09/15;110000000;60;967;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;2/11/16;84000000;48;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;15/12/16;71000000;48;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;7/05/20;3249099;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;7/05/20;3258496;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;7/05/20;2238165;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;7/05/20;2245250;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;6/01/21;3214205,6;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/12/20;2169198,83;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/12/16;68032178,68;48;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;20/12/16;83527859,67;48;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;6/12/20;3199481,76;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/02/21;2211261,12;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/12/20;2228228;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/01/21;2262332;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;7/05/20;3268092;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;7/05/20;2204061;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;28/12/16;57000000;48;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;6/04/17;89030294,38;43;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/02/21;2269418;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/08/20;7320500,32;4;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;14/01/21;2202133,88;2;;1
5;1;3;3;11001;12/05/83;39;COLOMBIANO;20555583;0;18607851;50000000;0;6/11/20;3185078,45;2;;1
1;1;2;3;11001;18/04/83;39;Colombiano;6223000;0;3824000;80000000;0;23/04/18;56000000;48;934;1
1;1;2;3;11001;18/04/83;39;Colombiano;6223000;0;3824000;80000000;0;28/04/18;65584796,91;48;934;1
1;1;2;3;11001;18/04/83;39;Colombiano;6223000;0;3824000;80000000;0;28/04/20;37358882,05;24;934;1
5;1;2;3;11001;20/12/83;38;Colombiano;3225000;0;825432;0;0;11/10/19;24000000;48;903;1
5;1;2;3;11001;20/12/83;38;Colombiano;3225000;0;825432;0;0;11/10/19;63000000;48;903;1
5;1;2;3;11001;20/12/83;38;Colombiano;3225000;0;825432;0;0;11/10/19;29070954,47;48;903;1
5;1;2;3;11001;20/12/83;38;Colombiano;3225000;0;825432;0;0;11/10/19;76311255,49;48;903;1
5;1;2;3;15531;12/09/82;40;COLOMBIANO;3250000;0;1955000;0;0;13/07/16;73000000;48;;1
5;1;2;3;15531;12/09/82;40;COLOMBIANO;3250000;0;1955000;0;0;16/07/16;115722480;48;;1
5;1;2;3;15531;12/09/82;40;COLOMBIANO;3250000;0;1955000;0;0;16/04/19;30580413,75;15;;1
5;1;2;3;11001;2/04/82;40;COLOMBIANO;5200000;0;2496000;80000000;0;26/09/14;80000000;48;791;1
2;1;3;3;11001;27/11/84;37;Colombiano;6500000;0;3172000;0;0;10/12/18;65392621,33;48;;1
2;1;3;3;11001;27/11/84;37;Colombiano;6500000;0;3172000;0;0;5/12/18;53000000;48;;1
2;1;3;3;11001;27/11/84;37;Colombiano;6500000;0;3172000;0;0;10/10/19;50359336,91;38;;1
5;1;2;3;11001;19/01/85;37;Colombiano;5419942;0;2415333;0;0;25/10/16;90000000;60;935;1
5;1;2;3;11001;19/01/85;37;Colombiano;5419942;0;2415333;0;0;10/09/17;102516347,1;60;935;1
5;1;2;3;11001;19/01/85;37;Colombiano;5419942;0;2415333;0;0;5/09/17;85000000;60;935;1
5;1;2;3;11001;19/01/85;37;Colombiano;5419942;0;2415333;0;0;10/12/19;66595104,92;33;935;1
1;1;2;3;11001;25/07/84;38;Colombiano;2850000;0;120000;0;0;6/06/19;60000000;48;;1
1;1;2;3;11001;25/07/84;38;Colombiano;2850000;0;120000;0;0;6/06/19;73073564,88;48;;1
1;1;3;3;BOYACA;29/04/84;38;COLOMBIANO;12900000;NULL;9342000;195000000;NULL;13/08/12;50000000;36;949;1
1;1;4;3;11001;6/12/84;37;COLOMBIANO;3700000;0;1550000;0;0;29/04/19;22876449,1;16;;1
1;1;4;3;11001;6/12/84;37;COLOMBIANO;3700000;0;1550000;0;0;29/04/19;22876449,1;16;;1
1;1;4;3;11001;6/12/84;37;COLOMBIANO;3700000;0;1550000;0;0;26/08/15;58000000;60;;1
1;1;4;3;11001;6/12/84;37;COLOMBIANO;3700000;0;1550000;0;0;31/05/19;62085569;60;;1
1;1;4;3;11001;6/12/84;37;COLOMBIANO;3700000;0;1550000;0;0;29/10/16;79003206;46;;1
1;1;2;3;25402;13/03/85;37;Colombiano;4375000;0;2150000;130000000;0;9/04/18;65000000;60;;1
1;1;2;3;25402;13/03/85;37;Colombiano;4375000;0;2150000;130000000;0;11/04/18;81806707,22;60;;1
5;1;3;3;11001;2/10/85;37;Colombiano;4950000;0;51000;16000000;0;25/10/19;81000000;60;;1
5;1;3;3;11001;2/10/85;37;Colombiano;4950000;0;51000;16000000;0;26/11/20;2200352;19;;1
5;1;3;3;11001;2/10/85;37;Colombiano;4950000;0;51000;16000000;0;28/04/20;2779394;24;;1
5;1;3;3;11001;2/10/85;37;Colombiano;4950000;0;51000;16000000;0;26/10/19;99546368,22;60;;1
5;1;3;3;11001;3/01/85;37;Colombiano;11200000;0;7421000;1260000000;0;6/02/13;78000000;30;;1
5;1;3;3;11001;3/01/85;37;Colombiano;11200000;0;7421000;1260000000;0;9/12/14;140000000;48;;1
5;1;3;3;11001;3/01/85;37;Colombiano;11200000;0;7421000;1260000000;0;8/10/15;7000000;36;;1
5;1;3;3;11001;3/01/85;37;Colombiano;11200000;0;7421000;1260000000;0;11/07/18;57000000;48;;1
5;1;3;3;11001;3/01/85;37;Colombiano;11200000;0;7421000;1260000000;0;15/07/18;66023614,79;48;;1
1;1;2;1;11001;13/02/86;36;COLOMBIANO;6070000;0;3475000;178000000;0;5/12/14;70000000;48;959;1
5;1;4;3;5001;6/06/83;39;Colombiano;4100000;0;2396000;0;0;26/12/17;50000000;60;882;1
5;1;4;3;5001;6/06/83;39;Colombiano;4100000;0;2396000;0;0;30/11/18;52369519,97;49;882;1
5;1;3;3;5890;23/07/78;44;COLOMBIANA;4580000;0;2308000;0;0;28/11/14;45000000;48;878;1
2;1;2;1;5756;4/07/44;78;COLOMBIANO;5449162;0;3194389;110000000;0;3/03/17;1931682;6;;1
2;1;2;1;5756;4/07/44;78;COLOMBIANO;5449162;0;3194389;110000000;0;27/12/15;69993367,88;60;;1
2;1;2;1;5756;4/07/44;78;COLOMBIANO;5449162;0;3194389;110000000;0;28/12/15;70000000;60;;1
2;1;3;1;5001;23/12/49;72;COLOMBIANO;13850000;0;9226000;592000000;0;5/08/15;34000000;48;;1
2;1;3;1;5001;23/12/49;72;COLOMBIANO;13850000;0;9226000;592000000;0;7/03/17;2086707;6;;1
2;1;3;1;5001;23/12/49;72;COLOMBIANO;13850000;0;9226000;592000000;0;7/03/17;1481634;4;;1
2;1;3;1;5001;23/12/49;72;COLOMBIANO;13850000;0;9226000;592000000;0;19/01/16;36000000;48;;1
2;1;3;3;41524;24/08/76;46;Colombiano;4480000;0;1900000;106000000;0;4/01/16;60000000;48;;1
2;1;2;1;41206;20/09/72;50;COLOMBIANO;6200000;0;4047000;2920000000;0;17/06/16;25000000;24;;1
2;1;2;1;41206;20/09/72;50;COLOMBIANO;6200000;0;4047000;2920000000;0;25/10/16;25000000;24;;1
2;1;2;1;5001;13/03/54;68;Colombiano;4485121;0;2295205;0;0;14/09/16;66500000;60;;1
2;1;2;1;5001;13/03/54;68;Colombiano;4485121;0;2295205;0;0;17/09/16;116475900;60;;1
2;1;2;1;5001;13/03/54;68;Colombiano;4485121;0;2295205;0;0;17/04/19;45411309,82;29;;1
4;1;3;2;15001;8/03/60;62;Colombiano;18700000;0;7420000;165000000;0;5/03/15;50000000;48;771;1
4;1;3;2;15001;8/03/60;62;Colombiano;18700000;0;7420000;165000000;0;13/03/15;60000000;48;771;1
4;1;3;2;15001;8/03/60;62;Colombiano;18700000;0;7420000;165000000;0;30/10/14;66000000;48;771;1
4;1;3;2;15001;8/03/60;62;Colombiano;18700000;0;7420000;165000000;0;5/10/15;49759879,44;37;771;1
4;1;3;2;15001;8/03/60;62;Colombiano;18700000;0;7420000;165000000;0;12/08/15;46817268,08;43;771;1
4;1;3;2;15001;8/03/60;62;Colombiano;18700000;0;7420000;165000000;0;22/08/15;56180721,69;43;771;1
5;1;2;1;23555;29/07/62;60;COLOMBIANO;3620000;0;2300000;60000000;0;17/08/16;87000000;60;;1
5;1;2;1;23555;29/07/62;60;COLOMBIANO;3620000;0;2300000;60000000;0;21/08/16;105038759,9;60;;1
4;1;2;1;11001;18/02/70;52;Colombiano;2500000;0;1907000;0;0;24/02/17;40000000;60;;1
4;1;2;1;11001;18/02/70;52;Colombiano;2500000;0;1907000;0;0;1/10/17;61619231;53;;1
1;1;2;3;50001;17/02/74;48;COLOMBIANO;4100000;0;1980000;0;0;22/01/16;66000000;60;;1
2;1;2;1;50001;10/08/74;48;COLOMBIANO;6160981;0;3950403;1680000000;0;22/10/16;105118450;50;;1
2;1;2;1;50001;10/08/74;48;COLOMBIANO;6160981;0;3950403;1680000000;0;16/12/15;70000000;60;;1
2;1;2;1;50001;10/08/74;48;COLOMBIANO;6160981;0;3950403;1680000000;0;22/04/19;36497854,9;20;;1
5;1;3;3;50001;30/03/77;45;COLOMBIANO;3000000;NULL;1862000;50000000;NULL;30/07/14;20000000;48;939;1
2;1;3;1;;10/03/78;44;;9700000;0;6783805;66000000;0;3/04/14;78000000;48;916;1
2;1;3;1;;10/03/78;44;;9700000;0;6783805;66000000;0;10/03/14;39000000;48;916;1
1;1;2;1;99524;7/08/78;44;COLOMBIANO;3000000;0;1250000;240000000;0;10/09/15;37090000;36;961;1
5;1;3;1;50001;10/05/80;42;COLOMBIANO;9585128;0;7026564;130000000;0;15/09/14;40000000;48;952;1
5;1;1;3;50001;27/08/84;38;COLOMBIANO;6789803;0;4182986;0;0;16/12/15;70000000;60;805;1
2;1;3;3;11001;15/08/56;66;Colombiano;3650000;0;1750000;2880000000;0;4/10/16;40000000;36;;1
4;1;2;3;41676;28/08/56;66;COLOMBIANO;4495794;0;3100172;0;0;14/07/16;43000000;60;;1
5;1;2;1;68077;7/11/82;40;Colombiano;9010000;0;5940000;120000000;0;28/05/18;55000000;36;;1
5;1;2;1;68077;7/11/82;40;Colombiano;9010000;0;5940000;120000000;0;2/06/18;62691442,04;36;;1
4;1;1;1;73319;2/07/73;49;Colombiano;5750000;0;2450000;0;0;6/06/17;87000000;60;;1
5;1;3;3;73268;12/11/84;38;COLOMBIANO;4108328;0;1719776;0;0;13/10/15;70000000;60;823;1
5;1;3;3;73268;12/11/84;38;COLOMBIANO;4108328;0;1719776;0;0;17/10/15;84025022,8;60;823;1
5;1;2;1;73585;1/05/64;58;Colombiano;4300000;0;2422000;360000000;0;12/05/17;50000000;48;932;1
5;1;2;1;73585;1/05/64;58;Colombiano;4300000;0;2422000;360000000;0;17/09/17;59622771,3;44;932;1
5;1;2;1;73585;1/05/64;58;Colombiano;4300000;0;2422000;360000000;0;17/08/20;13709219,31;9;932;1
5;1;2;1;73585;1/05/64;58;Colombiano;4300000;0;2422000;360000000;0;17/12/20;8101970,75;5;932;1
2;1;2;1;;19/05/62;60;COLOMBIANO;5800000;0;3057000;380000000;0;28/12/16;54000000;48;871;1
2;1;2;1;73411;9/05/67;55;COLOMBIANO;8100000;0;4462000;2100000000;0;16/09/16;85000000;36;;1
2;1;4;3;73001;13/08/66;56;COLOMBIANA;6900000;0;5121000;240000000;0;12/12/14;88000000;48;785;1
2;1;2;1;73001;3/07/70;52;Colombiano;4500000;0;2700000;130000000;0;1/06/19;57032758;36;;1
2;1;2;1;73001;3/07/70;52;Colombiano;4500000;0;2700000;130000000;0;30/05/19;50500000;36;;1
1;1;4;3;73026;25/03/77;45;COLOMBIANO;4480000;0;2206000;115000000;0;3/11/16;60700000;60;;1
5;1;3;1;76520;25/07/69;53;COLOMBIANO;7733885;0;3985364;160000000;0;22/12/14;45000000;48;933;1
5;1;3;3;76834;25/11/74;47;COLOMBIANO;6019000;0;2965400;215000000;0;15/09/14;90000000;60;;1
5;1;3;3;76834;25/11/74;47;COLOMBIANO;6019000;0;2965400;215000000;0;19/09/14;107007891,9;60;;1
3;1;2;1;15759;16/12/49;72;Colombiano;5000000;0;2997000;180000000;0;18/10/17;49000000;48;937;1
3;1;2;1;15759;16/12/49;72;Colombiano;5000000;0;2997000;180000000;0;24/11/17;54871814,58;47;937;1
2;1;0;1;15759;27/11/58;63;Colombiano;3220000;0;1750000;390000000;0;5/02/19;36372514,17;48;;1
2;1;0;1;15759;27/11/58;63;Colombiano;3220000;0;1750000;390000000;0;31/01/19;32000000;48;;1
2;1;2;1;15047;16/08/58;64;COLOMBIANO;4480000;0;2350000;70000000;0;31/01/17;30000000;24;;1
1;1;2;2;15759;14/03/59;63;COLOMBIANO;6565033;0;4775892;160000000;0;29/07/16;55000000;60;961;1
1;1;2;2;15759;14/03/59;63;COLOMBIANO;6565033;0;4775892;160000000;0;23/08/16;25000000;60;961;1
1;1;2;2;15759;14/03/59;63;COLOMBIANO;6565033;0;4775892;160000000;0;2/08/16;96333480;60;961;1
2;1;2;1;15759;1/02/61;61;Colombiano;3220000;0;1500000;0;0;5/03/19;59404079,81;60;739;1
2;1;2;1;15759;1/02/61;61;Colombiano;3220000;0;1500000;0;0;28/02/19;50000000;60;739;1
5;1;2;1;15759;24/03/61;61;COLOMBIANO;3360000;0;1875000;50000000;0;21/07/16;45000000;60;948;1
2;1;2;1;15759;1/11/63;59;COLOMBIANO;2700000;0;1801000;0;0;11/12/15;20000000;36;902;1
4;1;2;3;15759;1/03/66;56;Colombiano;3620000;0;1450000;0;0;5/12/18;65000000;60;;1
4;1;2;3;15759;1/03/66;56;Colombiano;3620000;0;1450000;0;0;10/12/18;85828412,17;60;;1
4;1;2;3;15759;1/03/66;56;Colombiano;3620000;0;1450000;0;0;10/04/20;62353066,13;44;;1
4;1;2;3;15759;1/03/66;56;Colombiano;3620000;0;1450000;0;0;23/06/20;24124804;60;;1
5;1;2;3;15531;13/12/79;42;COLOMBIANA;2900000;0;1782000;0;0;22/11/16;35000000;60;;1
5;1;2;3;15531;13/12/79;42;COLOMBIANA;2900000;0;1782000;0;0;15/01/15;35000000;48;;1
5;1;2;3;15531;13/12/79;42;COLOMBIANA;2900000;0;1782000;0;0;27/03/17;38236756,44;56;;1
5;1;2;3;15531;13/12/79;42;COLOMBIANA;2900000;0;1782000;0;0;27/12/19;18962142,8;22;;1
5;1;2;3;15531;13/12/79;42;COLOMBIANA;2900000;0;1782000;0;0;27/12/19;19682531,66;23;;1
2;1;2;2;5483;22/03/68;54;COLOMBIANO;8200000;0;4054000;540000000;0;28/12/16;110000000;60;;1
2;1;2;3;76243;30/01/72;50;COLOMBIANO;3854582;0;1532260;0;0;23/10/15;70000000;60;873;1
1;1;3;2;5001;19/09/75;47;COLOMBIANO;7159000;0;4928000;0;0;22/09/16;59000000;60;;1
2;1;3;3;5001;9/08/77;45;COLOMBIANO;4373714;0;2227000;0;0;12/09/16;55000000;48;;1
2;1;3;3;5001;9/08/77;45;COLOMBIANO;4373714;0;2227000;0;0;17/09/16;63328306,32;48;;1
5;1;3;3;5001;13/01/82;40;COLOMBIANO;8425000;0;4606000;134000000;0;23/09/15;51000000;60;;1
5;1;3;3;5055;27/10/82;40;COLOMBIANA;2700000;0;2872000;0;0;2/02/15;45000000;48;904;1
5;2;2;3;11001;16/05/70;52;COLOMBIANA;3973800;0;2161942;75000000;0;21/11/14;54000000;48;NULL;1
5;1;2;1;;3/07/71;51;Colombiano;4850000;0;2250000;400000000;0;26/10/17;59000000;48;687;1
5;1;2;1;;3/07/71;51;Colombiano;4850000;0;2250000;400000000;0;30/05/18;59472219,75;41;687;1
2;1;4;3;11001;5/01/72;50;Colombiano;3250000;0;1884000;130000000;0;15/05/18;23389241,58;30;950;1
2;1;4;3;11001;5/01/72;50;Colombiano;3250000;0;1884000;130000000;0;10/11/17;25000000;36;950;1
2;1;3;1;11001;15/05/73;49;COLOMBIANO;3995000;0;2070000;0;0;17/05/16;30000000;24;;1
4;1;3;2;11001;8/04/73;49;COLOMBIA;5000000;0;1500000;0;0;5/12/14;90000000;60;;1
4;1;3;2;11001;8/04/73;49;COLOMBIA;5000000;0;1500000;0;0;7/05/15;1950358;12;;1
4;1;3;2;11001;8/04/73;49;COLOMBIA;5000000;0;1500000;0;0;8/04/16;8784050;6;;1
4;1;3;3;11001;16/02/73;49;Colombiano;5550000;0;3159000;270000000;0;16/03/17;75000000;60;;1
4;1;3;3;11001;16/02/73;49;Colombiano;5550000;0;3159000;270000000;0;20/03/17;91772295,06;60;;1
4;1;3;3;11001;16/02/73;49;Colombiano;5550000;0;3159000;270000000;0;20/12/20;30452202,02;15;;1
4;1;3;3;11001;16/02/73;49;Colombiano;5550000;0;3159000;270000000;0;25/02/21;2734275;3;;1
4;1;3;3;11001;16/02/73;49;Colombiano;5550000;0;3159000;270000000;0;5/02/21;40523377;36;;1
4;1;3;3;11001;16/02/73;49;Colombiano;5550000;0;3159000;270000000;0;5/05/21;49125979,08;36;;1
1;1;3;3;41001;18/05/72;50;COLOMBIANO;5000000;0;2044000;0;0;28/09/15;95000000;60;911;1
5;1;3;1;11001;21/10/72;50;COLOMBIANO;10500000;0;7572000;1620000000;0;11/10/16;92000000;60;952;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;6/04/17;80000000;48;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/09/17;93657489,3;43;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/05/21;3292200;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/04/21;3173468,07;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/05/21;3223230,24;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/09/20;17858364,44;7;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/04/21;3240806;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/08/20;19686103,25;8;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/09/20;17858364,44;7;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/04/21;3177891,71;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;11/05/21;3228287,99;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;14/04/20;3240807;2;965;1
2;1;4;1;11001;14/10/73;49;Colombiano;6000000;0;3041000;4680000000;0;14/04/20;3292200;2;965;1
2;1;3;3;11001;9/02/73;49;COLOMBIANO;8573666;NULL;5021000;20000000;NULL;1/03/13;60000000;48;894;1
2;1;1;1;11001;10/04/73;49;Colombiano;4806000;0;3026680;200000000;0;14/08/18;50000000;60;;1
2;1;1;1;11001;10/04/73;49;Colombiano;4806000;0;3026680;200000000;0;19/08/18;58130368,67;60;;1
2;1;3;3;50606;11/08/73;49;Colombiano;5750000;0;3302000;0;0;11/12/18;93941937,19;59;;1
2;1;3;3;50606;11/08/73;49;Colombiano;5750000;0;3302000;0;0;9/11/18;70000000;60;;1
